REGISTRY_CODE,INSTALLATION_IDENTIFIER,PERMIT_IDENTIFIER,INSTALLATION_NAME,IDENTIFIER_IN_REG,INSTALLATION_NAME_CLEAN,OPERATOR_NAME_CLEAN,OWNER_ASSIGNED,MAIN_ACTIVITY_TYPE_CODE,MAIN_ACTIVITY_TYPE_NAME,REAL_ACTIVITY,PERIOD_YEAR,VERIFIED_EMISSIONS,FREE_ALLOCATION (a+b+c),a_ALLOCATION,b_ALLOCATION_RESERVE,c_ALLOCATION_TRANSITIONAL
CZ,341,CZ-0379-05,"Cihelna Hodonín, s.r.o.","Cihelna Hodonín, s.r.o.",Cihelna Hodonín,Cihelna Hodonín,Cihelna Hodonín,8,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,5819,5250.0,5250,0,0
CZ,265,CZ-0019-05,Cihelna Kinský spol. s r.o,Cihelna Kinský spol. s r.o,Cihelna Kinský,Cihelna Kinský,Cihelna Kinský ,8,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,7477,13494.0,13494,0,0
CZ,358,CZ-0295-05,Cihelna Polom spol. s r.o.,Cihelna Polom spol. s r.o.,Cihelna Polom,Cihelna Polom,Cihelna Polom ,8,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,1527,1986.0,1986,0,0
CZ,202610,CZ-0452-13,Constellium Extrusions Děčín s.r.o.,Constellium Extrusions Děčín s.r.o.,Constellium Extrusions Děčín s.r.o.,Constellium Extrusions Děčín,Constellium,27,Production of secondary aluminium,Ostatní odvětví,2021,24131,15401.0,15401,0,0
CZ,312,CZ-0184-05,"Crystal BOHEMIA, a.s.",Crystal BOHEMIA,Crystal BOHEMIA,Crystal BOHEMIA,Crystal BOHEMIA,31,Manufacture of glass,Sklo,2021,5702,3940.0,3940,0,0
CZ,347,CZ-0027-05,Cukrovar Hrušovany,Cukrovar Hrušovany,Cukrovar Hrušovany,Moravskoslezské cukrovary,Agrana,20,Combustion of fuels,Potravinářský průmysl,2021,22457,15668.0,15668,0,0
CZ,53,CZ-0103-05,Cukrovar Opava,Cukrovar Opava,Cukrovar Opava,Moravskoslezské cukrovary,Agrana,1,Combustion of fuels,Potravinářský průmysl,2021,43997,17512.0,17512,0,0
CZ,5,CZ-0023-05,Cukrovar Vrbátky - uhelná kotelna,Cukrovar Vrbátky - Uhelná kotelna,Uhelná kotelna,Cukrovar Vrbátky,Cukrovar Vrbátky ,20,Combustion of fuels,Potravinářský průmysl,2021,28141,10952.0,10952,0,0
CZ,149,CZ-0235-05,DEZA - teplárna závodu,DEZA - teplárna závodu,Teplárna závodu,DEZA,AGROFERT,20,Combustion of fuels,Chemikálie a hnojiva,2021,287896,157170.0,157170,0,0
CZ,197,CZ-0339-05,DIAMO – výtopna Stráž pod Ralskem,DIAMO – výtopna Stráž pod Ralskem,Výtopna Stráž pod Ralskem,DIAMO,DIAMO,20,Combustion of fuels,Ostatní odvětví,2021,23634,4470.0,4470,0,0
CZ,145,CZ-0229-05,Devro - plynová kotelna,Devro - plynová kotelna,Plynová kotelna,Devro,SARIA,20,Combustion of fuels,Potravinářský průmysl,2021,20784,4913.0,4913,0,0
CZ,77,CZ-0139-05,Dřevozpracující družstvo - Kotelny družstva,Dřevozpr.družstvo - Kotelny družstva,Kotelny družstva,Dřevozpracující družstvo,Dřevozpracující družstvo,20,Combustion of fuels,Ostatní odvětví,2021,7456,22116.0,22116,0,0
CZ,83,CZ-0150-05,EMBA spol. s r.o.,EMBA spol. s r.o.,EMBA,EMBA,EMBA,36,Production of paper or cardboard,Papír,2021,3863,2347.0,2347,0,0
CZ,252,CZ-0101-05,ENERGETIKA TŘINEC - Teplárny a Tepelná zařízení,ENERGETIKA TŘINEC,Teplárny a Tepelná zařízení,ENERGETIKA TŘINEC,Moravia Steel,20,Combustion of fuels,Železo a ocel,2021,1507125,55274.0,55274,0,0
CZ,48,CZ-0096-05,"ENERGOAQUA, a.s. - Výtopna","ENERGOAQUA, a.s. - Výtopna",Výtopna,ENERGOAQUA,ENERGOAQUA,20,Combustion of fuels,Výroba elektřiny a tepla,2021,15912,2731.0,2731,0,0
CZ,45,CZ-0092-05,ENERGOTRANS - Elektrárna Mělník 1,ENERGOTRANS - Elektrárna Mělník 1,Elektrárna Mělník 1,Energotrans,ČEZ,20,Combustion of fuels,Výroba elektřiny a tepla,2021,1563087,104171.0,104171,0,0
CZ,367,CZ-0283-05,"ENERGY U/L, a.s., kotelna","ENERGY U/L, a.s., kotelna",Kotelna,ENERGY Ústí nad Labem,Elrond,1,Combustion of fuels,Výroba elektřiny a tepla,2021,86074,21399.0,21399,0,0
CZ,120,CZ-0200-05,Elektrárna Chvaletice,Elektrárna Chvaletice a.s.,Elektrárna Chvaletice,Elektrárna Chvaletice,Sev.en Česká energie ,20,Combustion of fuels,Výroba elektřiny a tepla,2021,3398295,1533.0,1533,0,0
CZ,124,CZ-0204-05,Elektrárna Počerady,"Elektrárna Počerady, a.s.",Elektrárna Počerady,Elektrárna Počerady,Sev.en Česká energie ,20,Combustion of fuels,Výroba elektřiny a tepla,2021,4419807,1725.0,1725,0,0
CZ,128,CZ-0208-05,Elektrárna Tisová,Elektrárna Tisová,Elektrárna Tisová,Elektrárna Tisová,SUAS,20,Combustion of fuels,Výroba elektřiny a tepla,2021,763411,7434.0,7434,0,0
CZ,36,CZ-0080-05,Elektrárny Opatovice - Elektrárna Opatovice,Elektrárny Opatovice - Elektrárna Opatovice,Elektrárna Opatovice,Elektrárny Opatovice,EPH,20,Combustion of fuels,Výroba elektřiny a tepla,2021,1691752,49244.0,49244,0,0
CZ,122,CZ-0202-05,Energotrans a.s. - Elektrárna Mělník 2,Energotrans - Elektrárna Mělník 2,Elektrárna Mělník 2,Energotrans,ČEZ,20,Combustion of fuels,Výroba elektřiny a tepla,2021,679985,27502.0,27502,0,0
CZ,123,CZ-0203-05,"Energotrans, a.s. - Elektrárna Mělník 3",Energotrans - Elektrárna Mělník 3,Elektrárna Mělník 3,Energotrans,ČEZ,20,Combustion of fuels,Výroba elektřiny a tepla,2021,147331,0.0,-1,-1,-1
CZ,148,CZ-0234-05,Ethanol Energy - Kotle K1-K3 (Cukrovar Vrdy),Ethanol Energy (Cukrovar Vrdy),Kotle K1-K3 (Cukrovar Vrdy),Ethanol Energy,AGROFERT,1,Combustion of fuels,Potravinářský průmysl,2021,32702,24277.0,24277,0,0
CZ,398,CZ-0420-06,"FN BRNO Výtopna, pracoviště medicíny dospělého věk",FN BRNO Výtopna,Výtopna,Fakultní nemocnice Brno,Ministerstvo zdravotnictví,20,Combustion of fuels,Výroba elektřiny a tepla,2021,13178,2764.0,2764,0,0
CZ,308,CZ-0382-05,Fakultní nemocnice v Motole - centrální kotelna,Fakultní nemocnice Motol a Homolka,Centrální kotelna,Fakultní nemocnice v Motole,Ministerstvo zdravotnictví,20,Combustion of fuels,Výroba elektřiny a tepla,2021,12980,2936.0,2936,0,0
CZ,335,CZ-0307-05,Fosfa - kotelna Fosfa,Fosfa - kotelna Fosfa,Kotelna Fosfa,Fosfa,FB HOLDING,20,Combustion of fuels,Chemikálie a hnojiva,2021,15211,10688.0,10688,0,0
CZ,233,CZ-0032-05,GLAZURA - Výroba keramických frit,GLAZURA - Výroba keramických frit,Výroba keramických frit,GLAZURA,Torrecid,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,14775,10156.0,10156,0,0
CZ,425,CZ-0469-11,Gas Storage CZ - PZP Třanovice,Gas Storage CZ – PZP Třanovice,PZP Třanovice,Gas Storage CZ,ČEPS,20,Combustion of fuels,Ostatní odvětví,2021,14846,931.0,931,0,0
CZ,414,CZ-0437-08,Glazura,Glazura s.r.o.,Glazura,Glazura,Torrecid,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,0,839.0,839,0,0
CZ,275,CZ-0175-05,"HASIT Šumavské vápenice a omítkárny, s.r.o.",HASIT Šumavské vápenice a omítkárny,HASIT Šumavské vápenice a omítkárny,HASIT Šumavské vápenice a omítkárny,FIXIT,30,"Production of lime, or calcination of dolomite/magnesite",Cement a vápno,2021,25072,21803.0,21803,0,0
CZ,334,CZ-0306-05,HELUZ cihlářský průmysl - Cihelna Hevlín,HELUZ cihl. prům.-Cihelna Hevlín,Cihelna Hevlín,HELUZ cihlářský průmysl,HELUZ,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,7375,15911.0,15911,0,0
CZ,416,CZ-0440-09,HELUZ cihlářský průmysl v.o.s.,HELUZ cihlářský průmysl a.s.,HELUZ cihlářský průmysl,HELUZ cihlářský průmysl,HELUZ,20,Combustion of fuels,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,12170,29972.0,29972,0,0
CZ,329,CZ-0280-05,HELUZ cihlářský průmysl v.o.s.-Cihelna Libochovice,HELUZ cihl. prům.-Cihelna Libochovice,Cihelna Libochovice,HELUZ cihlářský průmysl,HELUZ,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,22244,20738.0,20738,0,0
CZ,336,CZ-0310-05,HELUZ cihlářský průmysl-Cihelna Dolní Bukovsko,HELUZ cihlářský průmysl-Cihelna Dolní Bukovsko,Cihelna Dolní Bukovsko,HELUZ cihlářský průmysl,HELUZ,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,5715,8707.0,8707,0,0
CZ,366,CZ-0398-05,"Hanácká p.s., Cukrovar Prosenice","Hanácká p.s., Cukrovar Prosenice",Cukrovar Prosenice,Hanácká p.s.,Hanácká potravinářská společnost ,20,Combustion of fuels,Potravinářský průmysl,2021,18588,10017.0,10017,0,0
CZ,324,CZ-0260-15,Heidelberg Materials CZ - závod Mokrá,Heidelberg Materials - záv. Mokrá,Závod Mokrá,Heidelberg Materials CZ,Heidelberg Materials,29,Production of cement clinker,Cement a vápno,2021,781873,650754.0,650754,0,0
CZ,325,CZ-0261-15,Heidelberg Materials CZ - závod Radotín,Heidelberg Materials - záv.Radotín,Závod Radotín,Heidelberg Materials CZ,Heidelberg Materials,29,Production of cement clinker,Cement a vápno,2021,450035,384067.0,384067,0,0
CZ,277,CZ-0193-05,"Holcim (Česko), a.s. - Cementárna Čížkovice","Holcim (Česko), a.s.",Cementárna Čížkovice,Holcim (Česko),Holcim,29,Production of cement clinker,Cement a vápno,2021,468331,436048.0,436048,0,0
CZ,32,CZ-0071-05,"Huhtamaki Česká republika, a.s.","Huhtamaki Česká republika,",Huhtamaki Česká republika,Huhtamaki Česká republika,Huhtamaki,36,Production of paper or cardboard,Papír,2021,12422,2838.0,2838,0,0
CZ,203599,CZ-0476-13,Hyundai Motor Manufacturing Czech s.r.o.,HMMC povolenky,Hyundai Motor Manufacturing Czech,Hyundai Motor Manufacturing Czech,Hyundai Motor ,20,Combustion of fuels,Ostatní odvětví,2021,34287,7036.0,7036,0,0
CZ,208,CZ-0387-05,IROMEZ - Kotelna Z2,IROMEZ - Kotelna Z2,Kotelna Z2,IROMEZ,ENETIQA,20,Combustion of fuels,Výroba elektřiny a tepla,2021,36,1689.0,1689,0,0
CZ,259,CZ-0185-05,"JIP - Papírny Větřní, a.s.","JIP - Papírny Větřní, a.s.","Papírny Větřní, a.s.",JIP,JIP - Papírny Větřní,1,Combustion of fuels,Papír,2021,2067,7712.0,7712,0,0
CZ,246,CZ-0094-05,KAVALIERGLASS,KAVALIERGLASS,KAVALIERGLASS,KAVALIERGLASS,KAVALIERGLASS,7,Manufacture of glass,Sklo,2021,16760,13230.0,13230,0,0
CZ,405,CZ-0423-06,KNAUF INSULATION,KNAUF INSULATION,KNAUF INSULATION,KNAUF INSULATION,Knauf,33,Manufacture of mineral wool,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,26971,20429.0,20429,0,0
CZ,200,CZ-0350-05,"KOMTERM Morava - Kotelna Areál Tatry, Kopřivnice",KOMTERM Morava - Tatra Kopřivnice,"Kotelna Areál Tatry, Kopřivnice",KOMTERM Morava,KOMTERM,20,Combustion of fuels,Ostatní odvětví,2021,7542,5177.0,5177,0,0
CZ,103,CZ-0174-05,KRONOSPAN CR,"KRONOSPAN CR, spol. s r.o.",KRONOSPAN CR,KRONOSPAN CR,Kronospan,20,Combustion of fuels,Ostatní odvětví,2021,17174,116660.0,116660,0,0
CZ,43,CZ-0090-05,KRPA PAPER - Závodní elektrárna,KRPA PAPER - Závodní elektrárna,Závodní elektrárna,KRPA PAPER,KRPA,1,Combustion of fuels,Papír,2021,34048,17804.0,17804,0,0
CZ,21,CZ-0047-05,Kappa Morava Paper a Kappa Žimrovice,Kappa Morava Paper a Kappa Žimrovice,Kappa Morava Paper a Kappa Žimrovice,Smurfit Westrock Czech,Smurfit Westrock,1,Combustion of fuels,Papír,2021,19412,12159.0,12159,0,0
CZ,223,CZ-0022-05,Kotelna Pivovaru Radegast,Kotelna Pivovaru Radegast,Kotelna Pivovaru Radegast,Plzeňský Prazdroj,Asahi,20,Combustion of fuels,Potravinářský průmysl,2021,11150,4994.0,4994,0,0
CZ,351,CZ-0254-06,Kotelna a kogenerační jednotky v ÚVN Praha,ÚVN - Vojenská fakultní nemocnice Praha,Kotelna a kogenerační jednotky,ÚVN Praha,Ministerstvo obrany,20,Combustion of fuels,Výroba elektřiny a tepla,2021,7681,1060.0,1060,0,0
CZ,313,CZ-0002-05,LASSELSBERGER - závod Borovany,LASSELSBERGER - závod Borovany,Závod Borovany,LASSELSBERGER,Lasselsberger,8,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,11928,9104.0,9104,0,0
CZ,314,CZ-0004-05,LASSELSBERGER - závod Chlumčany,LASSELSBERGER - závod Chlumčany,Závod Chlumčany,LASSELSBERGER,Lasselsberger,8,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,75236,52146.0,52146,0,0
CZ,339,CZ-0364-05,LASSELSBERGER - závod Podbořany,LASSELSBERGER - závod Podbořany,Závod Podbořany,LASSELSBERGER,Lasselsberger,8,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,10007,7259.0,7259,0,0
CZ,317,CZ-0082-05,LASSELSBERGER - závod RAKO 3,LASSELSBERGER - závod RAKO 3,Závod RAKO 3,LASSELSBERGER,Lasselsberger,8,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,44355,40246.0,40246,0,0
CZ,261,CZ-0233-05,"LAUFEN CZ s.r.o.,  provozovna Bechyně",LAUFEN CZ s.r.o.,Provozovna Bechyně,LAUFEN CZ,Roca,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,16979,12825.0,12825,0,0
CZ,278,CZ-0218-05,"LB Cemix, s.r.o.","LB Cemix, s.r.o.","LB Cemix, s.r.o.",LB Cemix,Lasselsberger,30,"Production of lime, or calcination of dolomite/magnesite",Cement a vápno,2021,137434,103251.0,103251,0,0
CZ,280,CZ-0340-05,Lenzing Biocel Paskov a.s.,Lenzing Biocel Paskov a.s.,Lenzing Biocel Paskov,Lenzing Biocel Paskov,Lenzing,35,Production of pulp,Papír,2021,6290,3929.0,3929,0,0
CZ,390,CZ-0404-06,"Letiště Praha, a. s. – Výtopna SEVER",Letiště Praha – Výtopna SEVER,Výtopna SEVER,Letiště Praha,Ministerstvo financí,20,Combustion of fuels,Výroba elektřiny a tepla,2021,12883,2820.0,2820,0,0
CZ,386,CZ-0413-05,Liapor s.r.o.,Liapor s.r.o.,Liapor s.r.o.,Liapor,Liapor ,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,23953,15211.0,15211,0,0
CZ,423,CZ-0446-11,Liberty Engineering Products Ostrava,Liberty Engineering Products Ostrava a.s.,Liberty Engineering Products Ostrava,Liberty Engineering Products Ostrava,Liberty Steel ,20,Combustion of fuels,Ostatní odvětví,2021,9209,7718.0,7718,0,0
CZ,410,CZ-0435-07,Liberty Ostrava,Liberty Ostrava a.s.,Liberty Ostrava,Liberty Ostrava,Liberty Steel ,25,Production or processing of ferrous metals,Železo a ocel,2021,54653,28027.0,28027,0,0
CZ,73,CZ-0134-05,Liberty Ostrava a.s.,Liberty Ostrava a.s.,Liberty Ostrava a.s.,Liberty Ostrava,Liberty Steel ,20,Combustion of fuels,Železo a ocel,2021,3083425,2669717.0,2669717,0,0
CZ,107,CZ-0182-05,Lovochemie - Plynová kotelna,Lovochemie - Plynová kotelna,Plynová kotelna,Lovochemie,AGROFERT,20,Combustion of fuels,Chemikálie a hnojiva,2021,92308,67804.0,67804,0,0
CZ,106,CZ-0181-05,Lovochemie - Uhelná kotelna,Lovochemie - Uhelná kotelna,Uhelná kotelna,Lovochemie,AGROFERT,20,Combustion of fuels,Chemikálie a hnojiva,2021,237495,101255.0,101255,0,0
CZ,427,CZ-0471-11,MND Energy Storage - PZP Uhřice,MND Energy Storage a.s.,PZP Uhřice,MND Energy Storage,MND,20,Combustion of fuels,Ostatní odvětví,2021,4413,643.0,643,0,0
CZ,96,CZ-0164-05,MS UTILITIES & SERVICES,MS UTILITIES & SERVICES,MS UTILITIES & SERVICES,MS UTILITIES & SERVICES,MS UTILITIES & SERVICES ,20,Combustion of fuels,Výroba elektřiny a tepla,2021,27325,4325.0,4325,0,0
CZ,273,CZ-0147-05,Mondi Štětí - Energetika,"Mondi Štětí, a.s.",Mondi Štětí - Energetika,Mondi Štětí - Energetika,Mondi,20,Combustion of fuels,Papír,2021,375523,155156.0,155156,0,0
CZ,290,CZ-0059-05,NET4GAS - kompresní stanice Břeclav,NET4GAS-k.s. Břeclav,Kompresní stanice Břeclav,NET4GAS,ČEPS,20,Combustion of fuels,Ostatní odvětví,2021,33415,7739.0,7739,0,0
CZ,287,CZ-0057-05,NET4GAS - kompresní stanice Kouřim,NET4GAS-k.s. Kouřim,Kompresní stanice Kouřim,NET4GAS,ČEPS,20,Combustion of fuels,Ostatní odvětví,2021,6883,4466.0,4466,0,0
CZ,286,CZ-0056-05,NET4GAS - kompresní stanice Kralice nad Oslavou,NET4GAS-k.s.Kralice nad Oslavou,Kompresní stanice Kralice nad Oslavou,NET4GAS,ČEPS,20,Combustion of fuels,Ostatní odvětví,2021,5577,3017.0,3017,0,0
CZ,293,CZ-0061-05,NET4GAS - kompresní stanice Veselí nad Lužnicí,NET4GAS-k.s.Veselí nad Lužnicí,Kompresní stanice Veselí nad Lužnicí,NET4GAS,ČEPS,20,Combustion of fuels,Ostatní odvětví,2021,638,1283.0,1283,0,0
CZ,216561,CZ-0490-21,Nexen Tire Europe s.r.o.,Nexen Tire Europe s.r.o.,Nexen Tire Europe,Nexen Tire Europe,Nexen Tire,20,Combustion of fuels,Ostatní odvětví,2021,13177,3246.0,3246,0,0
CZ,237,CZ-0358-05,O-I Czech Republic - Nové Sedlo,"O-I Czech Republic, a.s.",Nové Sedlo,O-I Czech Republic,O-I Glass,31,Manufacture of glass,Sklo,2021,52203,35763.0,35763,0,0
CZ,238,CZ-0357-05,O-I Czech Republic - Rudolfova huť,"O-I Czech Republic, a.s.",Rudolfova huť,O-I Czech Republic,O-I Glass,31,Manufacture of glass,Sklo,2021,30233,21098.0,21098,0,0
CZ,241,CZ-0274-05,OKIN FACILITY a.s. - Kotelna SKV,OKIN FACILITY a.s. - kotelna SKV,Kotelna SKV,OKIN FACILITY,OKIN,20,Combustion of fuels,Výroba elektřiny a tepla,2021,1095,492.0,492,0,0
CZ,62,CZ-0117-05,OKK - Koksovna Svoboda,OKK - Koksovna Svoboda,Koksovna Svoboda,OKK Koksovny,MTX,20,Combustion of fuels,Ostatní odvětví,2021,125184,134097.0,134097,0,0
CZ,116,CZ-0196-05,OP papírna - Nové energocentrum,OP papírna - Nové energocentrum,Nové energocentrum,OP papírna,delfort,36,Production of paper or cardboard,Papír,2021,35855,26940.0,26940,0,0
CZ,92,CZ-0160-05,ORLEN UNIPETROL - AGROCHEMIE,ORLEN UNIPETROL -  Energoblok EJ,AGROCHEMIE,ORLEN UNIPETROL,ORLEN UNIPETROL,20,Combustion of fuels,Chemikálie a hnojiva,2021,838445,333995.0,333995,0,0
CZ,340,CZ-0372-05,"ORLEN UNIPETROL RPA, s.r.o. - RAFINÉRIE, Kralupy",ORLEN Unipetrol RPA s.r.o.,"RAFINÉRIE, Kralupy",ORLEN UNIPETROL RPA,ORLEN UNIPETROL,21,Refining of mineral oil,Rafinace minerálních olejů,2021,535035,306078.0,306078,0,0
CZ,260,CZ-0231-05,"ORLEN UNIPETROL RPA, s.r.o. - RAFINÉRIE, Litvínov","ORLEN UNIPETROL RPA, Rafinérie Litvínov","RAFINÉRIE, Litvínov",ORLEN UNIPETROL RPA,ORLEN UNIPETROL,21,Refining of mineral oil,Rafinace minerálních olejů,2021,382476,383695.0,383695,0,0
CZ,231,CZ-0031-05,P-D Refractories - Lokalita Svitavy,"RHI Magnesita Czech Republic a.s., se sídlem Svitavy",P-D Refractories – Lokalita Svitavy,RHI Magnesita Czech Republic,RHI Magnesita,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,8659,6799.0,6799,0,0
CZ,232,CZ-0030-05,P-D Refractories - Lokalita Velké Opatovice,"RHI Magnesita Czech Republic a.s., se sídlem Velké Opatovice",P-D Refractories – Lokalita Velké Opatovice,RHI Magnesita Czech Republic,RHI Magnesita,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,15842,13503.0,13503,0,0
CZ,3,CZ-0007-05,PARAMO-HS Kolín,PARAMO-HS Kolín,HS Kolín,ORLEN UNIPETROL RPA,ORLEN UNIPETROL,21,Refining of mineral oil,Rafinace minerálních olejů,2021,16127,19150.0,19150,0,0
CZ,2,CZ-0006-05,PARAMO-HS Pardubice,PARAMO-HS Pardubice,HS Pardubice,PARAMO,ORLEN UNIPETROL,21,Refining of mineral oil,Rafinace minerálních olejů,2021,24024,15951.0,15951,0,0
CZ,80,CZ-0145-05,PILSEN STEEL - Elektrické obloukové pece,Max Aicher Pilsen - Elektrické obloukové pece,Elektrické obloukové pece,PILSEN STEEL,Max Aicher,24,Production of pig iron or steel,Železo a ocel,2021,0,132.0,132,0,0
CZ,206782,CZ-0483-14,PK ELE,ČEZ Teplárenská - parní plynová kotelna Elektrárna Ledvice,PK ELE,ČEZ Teplárenská,ČEZ,20,Combustion of fuels,Výroba elektřiny a tepla,2021,4510,2933.0,2933,0,0
CZ,202156,CZ-0448-13,PRECHEZA výroba síranu vápenatého a anorg.pigmentů,PRECHEZA provozovatel,Výroba síranu vápenatého a anorg.pigmentů,PRECHEZA,AGROFERT,42,Production of bulk chemicals,Chemikálie a hnojiva,2021,94854,120989.0,120989,0,0
CZ,319,CZ-0109-05,"PRECIOSA ORNELA-Polubný,Příchovice a Desná","PRECIOSA ORNELA-závod Polubný,Příchovice a Desná","Polubný,Příchovice a Desná",PRECIOSA ORNELA,Preciosa,31,Manufacture of glass,Sklo,2021,8367,7274.0,7274,0,0
CZ,207422,CZ-0484-15,PZP Dambořice,MND Gas Storage a.s.,PZP Dambořice,MND Gas Storage,MND,20,Combustion of fuels,Ostatní odvětví,2021,5747,785.0,785,0,0
CZ,301,CZ-0345-05,Papos Trade s.r.o.,Papos Trade s.r.o.,Papos Trade,Papos Trade,PAPOS Trade,35,Production of pulp,Papír,2021,8903,3645.0,3645,0,0
CZ,210084,CZ-0487-17,Papírna APIS s.r.o.,Papírna APIS s.r.o.,Papírna APIS,Papírna APIS,Papírna APIS ,36,Production of paper or cardboard,Papír,2021,1694,836.0,836,0,0
CZ,159,CZ-0245-05,Papírna Aloisov,Papírna Aloisov,Papírna Aloisov,Papírna Aloisov,Papírna Aloisov ,36,Production of paper or cardboard,Papír,2021,4050,3118.0,3118,0,0
CZ,208023,CZ-0486-16,Pittsburgh Corning CR,"Pittsburgh Corning CR,s.r.o.",Pittsburgh Corning CR,Pittsburgh Corning CR,Owens Corning,31,Manufacture of glass,Sklo,2021,6386,5588.0,5588,0,0
CZ,65,CZ-0121-05,Plzeňská teplárenská - centrální zdroj tepla Plzeň,Plzeňská teplárenská - centrální zdroj tepla Plzeň,Centrální zdroj tepla Plzeň,Plzeňská teplárenská,EPH,20,Combustion of fuels,Výroba elektřiny a tepla,2021,393402,28893.0,28893,0,0
CZ,76,CZ-0138-05,"Plzeňská teplárenská, a.s. - Teplárna ELU III","Plzeňská teplárenská, a.s. - Teplárna ELU III",Teplárna ELU III,Plzeňská teplárenská,EPH,20,Combustion of fuels,Výroba elektřiny a tepla,2021,366481,11645.0,11645,0,0
CZ,19,CZ-0045-05,Plzeňský Prazdroj - varny závodu Plzeň,Plzeňský Prazdroj - varny závodu Plzeň,Varny závodu Plzeň,Plzeňský Prazdroj,Asahi,20,Combustion of fuels,Potravinářský průmysl,2021,2576,14793.0,14793,0,0
CZ,205510,CZ-0480-13,Porr a.s. - Středokluky,Porr a.s.,Středokluky,Porr,Porr ,20,Combustion of fuels,Ostatní odvětví,2021,2985,2168.0,2168,0,0
CZ,213780,CZ-0489-20,"Pražská obalovna Herink, s.r.o.",Pražská obalovna Herink,Pražská obalovna Herink,Pražská obalovna Herink,Skanska a VINCI Construction,20,Combustion of fuels,Ostatní odvětví,2021,2391,551.0,551,0,0
CZ,85,CZ-0152-05,Pražská teplárenská - Teplárna Holešovice,Pražská teplárenská - Teplárna Holešovice,Teplárna Holešovice,Pražská teplárenská,Veolia Energie,20,Combustion of fuels,Výroba elektřiny a tepla,2021,1550,288.0,288,0,0
CZ,46,CZ-0093-05,Pražská teplárenská - Teplárna Malešice,Pražská teplárenská - Teplárna Malešice,Teplárna Malešice,Pražská teplárenská,Veolia Energie,20,Combustion of fuels,Výroba elektřiny a tepla,2021,4074,1189.0,1189,0,0
CZ,84,CZ-0151-05,Pražská teplárenská - Teplárna Michle,Pražská teplárenská - Teplárna Michle,Teplárna Michle,Pražská teplárenská,Veolia Energie,20,Combustion of fuels,Výroba elektřiny a tepla,2021,5229,870.0,870,0,0
CZ,1,CZ-0005-05,Procter&Gamble - Rakona - Kotelna,Procter&Gamble - Kotelna,Rakona – Kotelna,PROCTER&GAMBLE-RAKONA,Procter & Gamble,20,Combustion of fuels,Chemikálie a hnojiva,2021,12432,3208.0,3208,0,0
CZ,299,CZ-0219-05,"REFRASIL, s.r.o.","REFRASIL, s.r.o.",REFRASIL,REFRASIL,Moravia Steel,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2021,4575,3782.0,3782,0,0
CZ,285,CZ-0055-05,RWE Gas Storage CZ - PZP Háje,Gas Storage CZ – PZP Háje,PZP Háje,Gas Storage CZ,ČEPS,20,Combustion of fuels,Ostatní odvětví,2021,1753,588.0,588,0,0
CZ,415,CZ-0438-08,"Rockwool, Technologická linka BOH2","Rockwool, Technologická linka BOH2",Technologická linka BOH2,Rockwool,ROCKWOOL,31,Manufacture of glass,Sklo,2021,37804,25167.0,25167,0,0
CZ,397,CZ-0428-06,Rýnovická energetická s.r.o.,Rýnovická energetická s.r.,Rýnovická energetická,Rýnovická energetická,Sytherm,1,Combustion of fuels,Výroba elektřiny a tepla,2021,7371,728.0,728,0,0
CZ,272,CZ-0132-05,SAINT-GOBAIN ADFORS CZ - Litomyšl,SAINT-GOBAIN ADFORS CZ - Litomyšl,Litomyšl,SAINT-GOBAIN ADFORS CZ,Compagnie de Saint-Gobain,31,Manufacture of glass,Sklo,2021,53476,25516.0,25516,0,0
